#Organism Name,Genus,Species,Serotype,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP,Genes,Host,Modify Date,other RNA,Pseudogene,RefSeq category,rRNA,tRNA
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,PTHi-12367,SAMEA4643484,PRJEB26586,GCA_900407535.1,Contig,1.8163,38,,UEUY01,20,1722,2018-06-29T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/407/535/GCA_900407535.1_PTHi-12367,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/407/535/GCF_900407535.1_PTHi-12367,1829,human,2022-02-23T00:00:00Z,4,40,,10,53
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,2842STDY5882060,SAMEA2674749,PRJEB4909,GCA_900034935.1,Scaffold,1.78636,37.9,,FFJF01,15,1652,2016-02-09T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/034/935/GCA_900034935.1_14412_4_32,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/034/935/GCF_900034935.1_14412_4_32,1754,Homo sapiens,2021-11-27T00:00:00Z,4,41,,7,50
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,M21366,SAMN09704915,PRJNA428178,GCA_003493375.1,Contig,1.96181,38.2,,QQKL01,30,1909,2018-09-07T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/493/375/GCA_003493375.1_ASM349337v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/493/375/GCF_003493375.1_ASM349337v1,2030,Homo sapiens,2022-02-27T00:00:00Z,4,53,,12,52
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,M10315,SAMN09704881,PRJNA428178,GCA_003494295.1,Contig,1.84049,38,,QQIM01,23,1719,2018-09-07T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/494/295/GCA_003494295.1_ASM349429v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/494/295/GCF_003494295.1_ASM349429v1,1842,Homo sapiens,2022-02-27T00:00:00Z,4,55,,12,52
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,CCUG 60490,SAMN05219232,PRJNA302716,GCA_001679415.1,Scaffold,1.77578,37.9,,LZMV01,24,1624,2016-07-05T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/679/415/GCA_001679415.1_ASM167941v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/679/415/GCF_001679415.1_ASM167941v1,1747,Homo sapiens,2021-07-23T00:00:00Z,4,55,,14,50
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,60373_BAL_Hi1,SAMN09845277,PRJNA484075,GCA_004802295.1,Scaffold,1.89593,38.1,,QWMC01,15,1796,2019-04-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/802/295/GCA_004802295.1_ASM480229v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/802/295/GCF_004802295.1_ASM480229v1,1925,Homo sapiens,2021-04-24T00:00:00Z,4,61,,15,49
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,2842STDY5882035,SAMEA2674712,PRJEB4909,GCA_900031505.1,Scaffold,1.85861,38,,FFIV01,12,1749,2016-02-09T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/031/505/GCA_900031505.1_14412_4_7,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/031/505/GCF_900031505.1_14412_4_7,1867,Homo sapiens,2021-11-27T00:00:00Z,4,53,,9,52
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,CCUG 54503,SAMN05219228,PRJNA302716,GCA_001679365.1,Scaffold,1.82203,37.9,,LZMU01,19,1685,2016-07-05T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/679/365/GCA_001679365.1_ASM167936v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/679/365/GCF_001679365.1_ASM167936v1,1798,Homo sapiens,2021-07-23T00:00:00Z,4,52,,8,49
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,P649-8561,SAMN07421926,PRJNA282520,GCA_003414805.1,Contig,1.85946,37.9,,QVJT01,26,1730,2018-08-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/414/805/GCA_003414805.1_ASM341480v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/414/805/GCF_003414805.1_ASM341480v1,1850,Homo sapiens,2021-08-12T00:00:00Z,4,46,,18,52
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,P851-2713,SAMN07421954,PRJNA282520,GCA_003414505.1,Contig,1.99452,38,,QVIZ01,35,1902,2018-08-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/414/505/GCA_003414505.1_ASM341450v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/414/505/GCF_003414505.1_ASM341450v1,2055,Homo sapiens,2021-08-12T00:00:00Z,4,76,,20,53
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,60373_NP_Hi1,SAMN09845276,PRJNA484075,GCA_004802305.1,Scaffold,1.89292,38.1,,QWMD01,12,1802,2019-04-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/802/305/GCA_004802305.1_ASM480230v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/802/305/GCF_004802305.1_ASM480230v1,1925,Homo sapiens,2021-04-24T00:00:00Z,4,59,,13,47
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,84P23H6,SAMN06203684,PRJNA358390,GCA_002988775.1,Contig,1.836,37.9,,NECQ01,56,1696,2018-03-09T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/988/775/GCA_002988775.1_ASM298877v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/988/775/GCF_002988775.1_ASM298877v1,1830,Homo sapiens,2021-08-03T00:00:00Z,4,55,,24,51
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,M05825,SAMN09704866,PRJNA428178,GCA_003494585.1,Contig,1.84161,37.9,,QQHS01,21,1717,2018-09-07T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/494/585/GCA_003494585.1_ASM349458v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/494/585/GCF_003494585.1_ASM349458v1,1837,Homo sapiens,2022-02-27T00:00:00Z,4,52,,12,52
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,P626-9221,SAMN07421903,PRJNA282520,GCA_003415115.1,Contig,1.80502,38,,QVKL01,23,1691,2018-08-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/415/115/GCA_003415115.1_ASM341511v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/415/115/GCF_003415115.1_ASM341511v1,1809,Homo sapiens,2021-08-12T00:00:00Z,4,48,,14,52
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,P640-3960,SAMN07421917,PRJNA282520,GCA_003414965.1,Contig,1.84707,37.9,,QVJZ01,43,1706,2018-08-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/414/965/GCA_003414965.1_ASM341496v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/414/965/GCF_003414965.1_ASM341496v1,1829,Homo sapiens,2021-08-12T00:00:00Z,4,50,,20,49
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,60294_BAL_Hi1,SAMN09845267,PRJNA484075,GCA_004802065.1,Scaffold,1.81929,37.9,,QWMM01,16,1692,2019-04-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/802/065/GCA_004802065.1_ASM480206v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/802/065/GCF_004802065.1_ASM480206v1,1819,Homo sapiens,2021-04-24T00:00:00Z,4,52,,20,51
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,HI1988,SAMN03702714,PRJNA285227,GCA_001184435.1,Contig,1.8446,37.9,,LFFN01,18,1705,2015-07-21T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/184/435/GCA_001184435.1_ASM118443v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/184/435/GCF_001184435.1_ASM118443v1,1821,Homo sapiens,2022-01-21T00:00:00Z,4,57,,7,48
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,P606-8650,SAMN07421883,PRJNA282520,GCA_003415385.2,Contig,1.78013,37.9,,QVKZ02,32,1658,2018-08-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/415/385/GCA_003415385.2_ASM341538v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/415/385/GCF_003415385.2_ASM341538v2,1779,Homo sapiens,2022-05-10T00:00:00Z,4,41,,24,52
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,2842STDY5882045,SAMEA2674731,PRJEB4909,GCA_900034915.1,Scaffold,1.86751,38,,FFIE01,17,1775,2016-02-09T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/034/915/GCA_900034915.1_14412_4_17,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/034/915/GCF_900034915.1_14412_4_17,1882,Homo sapiens,2021-11-27T00:00:00Z,4,44,,9,50
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,Haemophilus_influenzae_BgEED16,SAMEA5664361,PRJEB32184,GCA_901873435.1,Contig,2.01737,38,,CABFLD01,39,1943,2021-02-13T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/901/873/435/GCA_901873435.1_Haemophilus_influenzae_BgEED16,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/901/873/435/GCF_901873435.1_Haemophilus_influenzae_BgEED16,2054,human,2022-02-24T00:00:00Z,4,54,,4,49
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,P644-8083,SAMN07421921,PRJNA282520,GCA_003414175.2,Contig,1.87065,37.9,,QVJX02,33,1768,2018-08-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/414/175/GCA_003414175.2_ASM341417v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/414/175/GCF_003414175.2_ASM341417v2,1878,Homo sapiens,2022-05-10T00:00:00Z,4,38,,17,51
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,94P20H1,SAMN06203708,PRJNA358390,GCA_002988275.1,Contig,1.82878,38,,MZHF01,42,1709,2018-03-09T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/988/275/GCA_002988275.1_ASM298827v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/988/275/GCF_002988275.1_ASM298827v1,1831,Homo sapiens,2021-08-03T00:00:00Z,4,51,,14,53
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,PTHi-11170,SAMEA4643471,PRJEB26586,GCA_900407345.1,Contig,1.81558,38,,UEUO01,35,1705,2018-06-29T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/407/345/GCA_900407345.1_PTHi-11170,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/407/345/GCF_900407345.1_PTHi-11170,1829,human,2022-02-23T00:00:00Z,4,49,,19,52
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,PTHi-1472,SAMEA4643428,PRJEB26586,GCA_900407835.1,Contig,1.82728,37.9,,UEWW01,48,1727,2018-06-29T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/407/835/GCA_900407835.1_PTHi-1472,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/407/835/GCF_900407835.1_PTHi-1472,1853,human,2022-02-23T00:00:00Z,4,57,,14,51
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,PTHi-3330,SAMEA4643438,PRJEB26586,GCA_900407935.1,Contig,1.82991,37.9,,UEWA01,45,1710,2018-06-29T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/407/935/GCA_900407935.1_PTHi-3330,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/407/935/GCF_900407935.1_PTHi-3330,1834,human,2022-02-23T00:00:00Z,4,48,,20,52
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,P631-8237,SAMN07421908,PRJNA282520,GCA_003415065.2,Contig,1.82921,38,,QVKG02,35,1712,2018-08-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/415/065/GCA_003415065.2_ASM341506v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/415/065/GCF_003415065.2_ASM341506v2,1831,Homo sapiens,2022-05-10T00:00:00Z,4,53,,11,51
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,2842STDY5882021,SAMEA2674683,PRJEB4909,GCA_900022475.1,Scaffold,1.81488,38,,FFHZ01,13,1711,2016-02-09T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/022/475/GCA_900022475.1_14412_3_88,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/022/475/GCF_900022475.1_14412_3_88,1819,Homo sapiens,2021-11-27T00:00:00Z,4,38,,12,54
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,P589-8275,SAMN07421866,PRJNA282520,GCA_003415475.1,Contig,1.83979,38,,QVLN01,29,1684,2018-08-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/415/475/GCA_003415475.1_ASM341547v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/415/475/GCF_003415475.1_ASM341547v1,1821,Homo sapiens,2021-08-12T00:00:00Z,4,72,,11,50
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,1P16H5,SAMN06203543,PRJNA358390,GCA_002991295.1,Contig,1.85534,38,,MZKL01,28,1690,2018-03-09T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/991/295/GCA_002991295.1_ASM299129v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/991/295/GCF_002991295.1_ASM299129v1,1825,Homo sapiens,2021-08-04T00:00:00Z,4,73,,7,51
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,PTHi-13481,SAMEA4643510,PRJEB26586,GCA_900407825.1,Contig,1.76704,37.8,,UEVB01,27,1647,2018-06-29T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/407/825/GCA_900407825.1_PTHi-13481,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/407/825/GCF_900407825.1_PTHi-13481,1775,human,2022-02-23T00:00:00Z,4,46,,26,52
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,M28025,SAMN09704931,PRJNA428178,GCA_003490755.1,Contig,1.83871,37.9,,QQGQ01,27,1738,2018-09-07T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/490/755/GCA_003490755.1_ASM349075v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/490/755/GCF_003490755.1_ASM349075v1,1859,Homo sapiens,2022-02-27T00:00:00Z,4,55,,11,51
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,PTHi-3449,SAMEA4643442,PRJEB26586,GCA_900407985.1,Contig,1.89078,38,,UEWL01,56,1805,2018-06-29T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/407/985/GCA_900407985.1_PTHi-3449,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/407/985/GCF_900407985.1_PTHi-3449,1941,human,2022-02-23T00:00:00Z,4,65,,16,51
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,P635-7537,SAMN07421912,PRJNA282520,GCA_003414395.1,Contig,1.80716,38,,QVKD01,31,1679,2018-08-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/414/395/GCA_003414395.1_ASM341439v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/414/395/GCF_003414395.1_ASM341439v1,1790,Homo sapiens,2021-08-12T00:00:00Z,4,45,,11,51
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,P637-8346,SAMN07421914,PRJNA282520,GCA_003414925.2,Contig,1.80704,38,,QVKC02,27,1685,2018-08-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/414/925/GCA_003414925.2_ASM341492v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/414/925/GCF_003414925.2_ASM341492v2,1791,Homo sapiens,2022-05-10T00:00:00Z,4,39,,11,52
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,M25896,SAMN09704929,PRJNA428178,GCA_003493265.1,Contig,1.87165,38,,QQKR01,26,1789,2018-09-07T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/493/265/GCA_003493265.1_ASM349326v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/493/265/GCF_003493265.1_ASM349326v1,1901,Homo sapiens,2022-02-27T00:00:00Z,4,46,,11,51
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,P591-8654,SAMN07421868,PRJNA282520,GCA_003415435.2,Contig,1.79206,37.8,,QVLL02,26,1663,2018-08-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/415/435/GCA_003415435.2_ASM341543v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/415/435/GCF_003415435.2_ASM341543v2,1786,Homo sapiens,2022-05-10T00:00:00Z,4,56,,13,50
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,2842STDY5882048,SAMEA2674737,PRJEB4909,GCA_900035265.1,Scaffold,1.82847,37.9,,FFIZ01,19,1726,2016-02-09T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/035/265/GCA_900035265.1_14412_4_20,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/035/265/GCF_900035265.1_14412_4_20,1842,Homo sapiens,2021-11-27T00:00:00Z,4,55,,6,51
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,2842STDY5882057,SAMEA2674746,PRJEB4909,GCA_900036645.1,Scaffold,1.83002,37.9,,FFIJ01,20,1724,2016-02-09T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/036/645/GCA_900036645.1_14412_4_29,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/036/645/GCF_900036645.1_14412_4_29,1842,Homo sapiens,2021-11-27T00:00:00Z,4,57,,6,51
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,PTHi-12301,SAMEA4643482,PRJEB26586,GCA_900407495.1,Contig,1.77398,37.9,,UEUL01,33,1656,2018-06-29T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/407/495/GCA_900407495.1_PTHi-12301,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/407/495/GCF_900407495.1_PTHi-12301,1779,human,2022-02-23T00:00:00Z,4,51,,16,52
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,PTHi-13142,SAMEA4643500,PRJEB26586,GCA_900407675.1,Contig,1.77398,37.9,,UEVN01,23,1654,2018-06-29T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/407/675/GCA_900407675.1_PTHi-13142,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/407/675/GCF_900407675.1_PTHi-13142,1767,human,2022-02-23T00:00:00Z,4,44,,13,52
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,2842STDY5882050,SAMEA2674739,PRJEB4909,GCA_900029875.1,Scaffold,1.86958,38,,FFJA01,25,1788,2016-02-09T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/029/875/GCA_900029875.1_14412_4_22,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/029/875/GCF_900029875.1_14412_4_22,1907,Homo sapiens,2021-11-27T00:00:00Z,4,54,,10,51
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,M07561,SAMN09704871,PRJNA428178,GCA_003492685.1,Contig,1.9819,38.3,,QQLU01,36,1936,2018-09-07T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/492/685/GCA_003492685.1_ASM349268v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/492/685/GCF_003492685.1_ASM349268v1,2057,Homo sapiens,2022-02-27T00:00:00Z,4,56,,10,51
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,HI2428,SAMN03840618,PRJNA288993,GCA_001298195.1,Contig,1.79881,37.9,,LHSO01,45,1643,2015-09-24T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/298/195/GCA_001298195.1_ASM129819v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/298/195/GCF_001298195.1_ASM129819v1,1764,Homo sapiens,2021-11-25T00:00:00Z,4,67,,4,46
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,PTHi-7714,SAMEA4643460,PRJEB26586,GCA_900408125.1,Contig,1.87362,38,,UEWT01,49,1793,2018-06-29T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/408/125/GCA_900408125.1_PTHi-7714,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/408/125/GCF_900408125.1_PTHi-7714,1930,human,2022-02-23T00:00:00Z,4,67,,15,51
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,PTHi-1909,SAMEA4643432,PRJEB26586,GCA_900407875.1,Contig,1.86925,38,,UEVX01,48,1788,2018-06-29T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/407/875/GCA_900407875.1_PTHi-1909,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/407/875/GCF_900407875.1_PTHi-1909,1920,human,2022-02-23T00:00:00Z,4,61,,16,51
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,PTHi-3511,SAMEA4643443,PRJEB26586,GCA_900408015.1,Contig,1.88895,38,,UEWK01,44,1802,2018-06-29T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/408/015/GCA_900408015.1_PTHi-3511,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/408/015/GCF_900408015.1_PTHi-3511,1937,human,2022-02-23T00:00:00Z,4,63,,17,51
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,PTHi-13399,SAMEA4643506,PRJEB26586,GCA_900407725.1,Contig,1.86999,38,,UEVC01,47,1788,2018-06-29T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/407/725/GCA_900407725.1_PTHi-13399,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/407/725/GCF_900407725.1_PTHi-13399,1923,human,2022-02-23T00:00:00Z,4,68,,12,51
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,PTHi-4111,SAMEA4643447,PRJEB26586,GCA_900408005.1,Contig,1.88929,38,,UEWC01,47,1802,2018-06-29T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/408/005/GCA_900408005.1_PTHi-4111,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/408/005/GCF_900408005.1_PTHi-4111,1935,human,2022-02-23T00:00:00Z,4,64,,14,51
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,2842STDY5882033,SAMEA2674707,PRJEB4909,GCA_900044695.1,Scaffold,1.93283,38.1,,FFIU01,26,1849,2016-02-09T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/044/695/GCA_900044695.1_14412_4_5,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/044/695/GCF_900044695.1_14412_4_5,1972,Homo sapiens,2021-11-27T00:00:00Z,4,61,,7,51
Haemophilus influenzae,Haemophilus,influenzae,NA,Bacteria;Proteobacteria;Gammaproteobacteria,PTHi-2048,SAMEA4643433,PRJEB26586,GCA_900407845.1,Contig,1.89026,38,,UEVY01,42,1804,2018-06-29T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/407/845/GCA_900407845.1_PTHi-2048,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/407/845/GCF_900407845.1_PTHi-2048,1940,human,2022-02-23T00:00:00Z,4,65,,17,50
